playerID,Name,birthYear,birthMonth,birthDay
clarkro01,Roy Clark,1874,5,11
clarkro02,Ron Clark,1943,1,14
clarkru01,Rufe Clarke,1900,4,13
clarksp01,Spider Clark,1867,9,16
clarkst01,Stu Clarke,1906,1,24
clarkst02,Stan Clarke,1960,8,9
clarksu01,Sumpter Clarke,1897,10,18
clarkta01,Taylor Clarke,1993,5,13
clarkte01,Terry Clark,1960,10,18
clarkto01,Tommy Clarke,1888,5,9
clarkto02,Tony Clark,1972,6,15
clarkwa01,Walter Clarkson,1878,11,3
clarkwa02,Watson Clark,1902,5,16
clarkwe01,Webbo Clarke,1928,6,8
clarkwi01,Willie Clark,1870,8,16
clarkwi02,Will Clark,1964,3,13
clarkwi03,Win Clark,1875,4,11
clarkza01,Zach Clark,1983,7,11
claryel01,Ellis Clary,1916,9,11
claryma01,Marty Clary,1962,4,3
claseem01,Emmanuel Clase,1998,3,18
clasego01,Gowell Claset,1907,11,26
claudal01,Alex Claudio,1992,1,31
clausal01,Al Clauss,1891,6,23
clausbr01,Brandon Claussen,1979,5,1
clausfr01,Fritz Clausen,1869,4,26
claybi01,Bill Clay,1874,11,23
clayda01,Dain Clay,1919,7,10
clayda02,Danny Clay,1961,10,24
clayke01,Ken Clay,1954,4,6
claysa01,Sam Clay,1993,6,21
claytro01,Royce Clayton,1970,1,2
clearjo01,Joe Cleary,1918,12,3
clearma01,Mark Clear,1956,5,27
cleavga01,Garrett Cleavinger,1994,4,23
clemebi01,Bill Clemensen,1919,6,20
clemebo01,Bob Clemens,1886,8,9
clemech01,Chet Clemens,1917,5,10
clemecl01,Clem Clemens,1886,11,2
clemedo01,Doug Clemens,1939,6,9
clemeed01,Fred Clement,1867,5,21
clemeed02,Edgard Clemente,1975,12,15
clemeer01,Ernie Clement,1996,3,22
clemeja01,Jack Clements,1864,7,24
clemeje01,Jeff Clement,1983,8,21
clemeko01,Kody Clemens,1996,5,15
clemema01,Matt Clement,1974,8,12
clemepa01,Pat Clements,1962,2,2
clemepa02,Paul Clemens,1988,2,14
clemero01,Roberto Clemente,1934,8,18
clemero02,Roger Clemens,1962,8,4
clemewa01,Wally Clement,1881,7,21
clemoch01,Chris Clemons,1972,10,31
clemola01,Lance Clemons,1947,7,6
clemove01,Verne Clemons,1891,9,8
clenddo01,Donn Clendenon,1935,7,15
cletoma01,Maikel Cleto,1989,5,1
cleveel01,Elmer Cleveland,1862,9,15
clevere01,Reggie Cleveland,1948,5,23
clevest01,Steve Clevenger,1986,4,5
clevete01,Tex Clevenger,1932,7,9
clevimi01,Mike Clevinger,1990,12,21
clevlbr01,Brent Clevlen,1983,10,27
clibust01,Stan Cliburn,1956,12,19
clibust02,Stew Cliburn,1956,12,19
cliftfl01,Flea Clifton,1908,12,12
cliftha01,Harlond Clift,1912,8,12
clinege01,Gene Clines,1946,10,6
clinemo01,Monk Cline,1858,3,3
clinety01,Ty Cline,1939,6,15
clingbi01,Billy Clingman,1869,11,21
clintji01,Jim Clinton,1850,8,10
clintlo01,Lou Clinton,1937,10,13
clippty01,Tyler Clippard,1985,2,14
clonito01,Tony Cloninger,1940,8,13
clontbr01,Brad Clontz,1971,4,25
clossjd01,JD Closser,1980,1,15
clostal01,Al Closter,1943,6,15
cloudke01,Ken Cloude,1975,1,9
clouged01,Ed Clough,1906,10,28
clowebi01,Bill Clowers,1898,8,14
cloydty01,Tyler Cloyd,1987,5,16
cluttbr01,Bryan Clutterbuck,1959,12,17
clybuda01,Danny Clyburn,1974,4,6
clydeda01,David Clyde,1955,4,22
clydeto01,Tom Clyde,1923,8,17
clymebi01,Bill Clymer,1872,12,18
clymeot01,Otis Clymer,1876,1,27
coachpe01,Pete Coachman,1961,11,11
coaklan01,Andy Coakley,1882,11,20
coangi01,Gil Coan,1922,5,18
coateji01,Jim Coates,1932,8,4
coatsbu01,Buck Coats,1982,6,9
coatsja01,Jason Coats,1990,2,24
cobbal01,Alex Cobb,1987,10,7
cobbge01,George Cobb,1865,9,25
cobbhe01,Herb Cobb,1904,8,6
cobbjo01,Joe Cobb,1895,1,24
cobbty01,Ty Cobb,1886,12,18
cobleda01,Dave Coble,1912,12,24
cocanja01,Jaime Cocanower,1957,2,14
cochrda01,Dave Cochrane,1963,1,31
cochrge01,George Cochran,1889,2,12
cochrgo01,Goat Cochran,1890,1,31
cochrmi01,Mickey Cochrane,1903,4,6
cockmji01,Jim Cockman,1873,4,26
cockral01,Alan Cockrell,1962,12,5
cocopa01,Pasqual Coco,1977,9,8
cocrege01,Gene Cocreham,1884,11,14
codirch01,Chris Codiroli,1958,3,26
codyky01,Kyle Cody,1994,8,9
coellro01,Robert Coello,1984,11,23
coffeja01,Jack Coffey,1887,1,28
coffeto01,Todd Coffey,1980,9,9
coffiiv01,Ivanon Coffie,1977,5,16
coffmdi01,Dick Coffman,1906,12,18
coffmke01,Kevin Coffman,1965,1,19
coffmsl01,George Coffman,1910,12,11
cogandi01,Dick Cogan,1871,12,5
coganto01,Tony Cogan,1976,12,21
coggida01,Dave Coggin,1976,10,30
coggifr01,Frank Coggins,1944,5,22
coggiri01,Rich Coggins,1950,12,7
coghlch01,Chris Coghlan,1985,6,18
cogswed01,Ed Cogswell,1854,2,25
cohenal01,Alta Cohen,1908,12,25
cohenan01,Andy Cohen,1904,10,25
cohenhy01,Hy Cohen,1931,1,29
cohensy01,Syd Cohen,1906,5,7
cokeph01,Phil Coke,1982,7,19
cokerji01,Jimmie Coker,1936,3,28
colabch01,Chris Colabello,1983,10,24
colanmi01,Mike Colangelo,1976,10,22
colavro01,Rocky Colavito,1933,8,10
colbecr01,Craig Colbert,1965,2,13
colbemi01,Mike Colbern,1955,4,19
colbena01,Nate Colbert,1946,4,9
colbevi01,Vince Colbert,1945,12,20
colboji01,Jim Colborn,1946,5,22
colbrgr01,Greg Colbrunn,1969,7,26
colcoto01,Tom Colcolough,1870,10,8
coleaj01,A. J. Cole,1992,1,5
coleal01,Alex Cole,1965,8,17
colebe01,Bert Cole,1896,7,1
coleda01,Dave Cole,1930,8,29
coledi01,Dick Cole,1926,5,6
coleed01,Ed Cole,1909,3,22
colege01,Gerrit Cole,1990,9,8
coleki01,King Cole,1886,4,15
colembo01,Bob Coleman,1890,9,26
colemca01,Casey Coleman,1987,7,3
colemch01,Choo-Choo Coleman,1935,8,25
colemcu01,Curt Coleman,1887,2,18
colemda01,Dave Coleman,1950,10,26
colemdu01,Dusty Coleman,1987,4,20
colemdy01,Dylan Coleman,1996,9,16
colemed01,Ed Coleman,1901,12,1
colemgo01,Gordy Coleman,1934,7,5
colemje01,Jerry Coleman,1924,9,14
colemjo01,John Coleman,1863,3,6
colemjo02,John Coleman,1860,1,29
colemjo03,Walter Coleman,1873,6,13
colemjo04,Joe Coleman,1922,7,30
colemjo05,Joe Coleman,1947,2,3
colemlo01,Louis Coleman,1986,4,4
colemmi01,Michael Coleman,1975,8,16
colempe01,Percy Coleman,1876,10,15
colemra01,Ray Coleman,1922,6,4
colemri01,Rip Coleman,1931,7,31
colemvi01,Vince Coleman,1961,9,22
colesca01,Cad Coles,1886,1,17
colesch01,Chuck Coles,1931,6,27
colesda01,Darnell Coles,1962,6,2
colest01,Stu Cole,1966,2,7
coleta01,Taylor Cole,1989,8,20
coletch01,Chris Coletta,1944,8,2
colevi01,Victor Cole,1968,1,23
colewi01,Willis Cole,1882,1,6
colgaed01,Billy Colgan,1862,3,19
colinal01,Alvin Colina,1981,12,26
colined01,Edwar Colina,1997,5,3
collaal01,Allan Collamore,1887,6,5
collaha01,Hap Collard,1898,8,29
collawi01,Willie Collazo,1979,11,7
collibi01,Bill Collins,1863,NA,NA
collibi02,Bill Collins,1882,3,27
collich01,Chub Collins,1857,10,12
collida01,Dan Collins,1853,9,27
collida02,Dave Collins,1952,10,20
collido01,Don Collins,1952,9,15
collied01,Eddie Collins,1887,5,2
collied02,Eddie Collins,1916,11,23
colliha01,Harry Colliflower,1869,3,11
collihu01,Hub Collins,1864,4,15
colliji01,Jimmy Collins,1870,1,16
collijo01,Joe Collins,1922,12,3
collike01,Kevin Collins,1946,8,4
collilo01,Lou Collier,1973,8,21
collior01,Orth Collins,1880,4,27
collior02,Orlin Collier,1907,2,17
collipa01,Pat Collins,1896,9,13
colliph01,Phil Collins,1901,8,27
collira01,Ray Collins,1887,2,11
colliri01,Rip Collins,1896,2,26
colliri02,Ripper Collins,1904,3,30
colliri03,Bob Collins,1909,9,18
collish01,Shano Collins,1885,12,4
collite99,Terry Collins,1949,5,27
colliti01,Tim Collins,1989,8,21
collity01,Tyler Collins,1990,6,6
colliwi01,Wilson Collins,1889,5,7
colliza01,Zack Collins,1995,2,6
collizi01,Zip Collins,1892,5,4
collmjo01,Josh Collmenter,1986,2,7
colluja01,Jackie Collum,1927,6,21
collvbi01,Bill Collver,1867,3,21
colmafr01,Frank Colman,1918,3,2
colomal01,Alex Colome,1988,12,31
colomje01,Jesus Colome,1977,12,23
colonba01,Bartolo Colon,1973,5,24
colonch01,Christian Colon,1989,5,14
coloncr01,Cris Colon,1969,1,3
colonjo01,Joe Colon,1990,2,18
colonro01,Roman Colon,1979,8,13
colpadi01,Dick Colpaert,1944,1,3
colsolo01,Loyd Colson,1947,11,4
coltola01,Larry Colton,1942,6,8
colucbo01,Bob Coluccio,1951,10,2
colvity01,Tyler Colvin,1985,9,5
colyest01,Steve Colyer,1979,2,22
combege01,Geoff Combe,1956,2,1
combsea01,Earle Combs,1899,5,14
combsme01,Merl Combs,1919,12,11
combspa01,Pat Combs,1966,10,29
comeljo01,Jorge Comellas,1916,12,7
comerst01,Steve Comer,1954,1,13
comerwa01,Wayne Comer,1944,2,3
comisch01,Charlie Comiskey,1859,8,15
commaji01,Jim Command,1928,10,15
comorad01,Adam Comorosky,1904,12,9
comptcl01,Clint Compton,1950,11,1
comptja01,Jack Compton,1882,3,9
comptmi01,Mike Compton,1944,8,15
comptpe01,Pete Compton,1889,9,28
comstke01,Keith Comstock,1955,12,23
comstra01,Ralph Comstock,1887,11,24
conatcl01,Clint Conatser,1921,7,24
conceda01,Dave Concepcion,1948,6,17
concege01,Gerardo Concepcion,1992,2,29
conceon01,Onix Concepcion,1957,10,5
condera01,Ramon Conde,1934,12,29
condrcl01,Clay Condrey,1975,11,19
conebo01,Bob Cone,1894,2,27
coneda01,David Cone,1963,1,2
conefr01,Fred Cone,1848,5,NA
confomi01,Michael Conforto,1993,3,1
congabu01,Bunk Congalton,1875,1,24
congedi01,Dick Conger,1921,4,3
congeha01,Hank Conger,1988,1,29
conigbi01,Billy Conigliaro,1947,8,15
conigto01,Tony Conigliaro,1945,1,7
coninje01,Jeff Conine,1966,6,27
conkwal01,Allen Conkwright,1896,12,4
conlajo01,Jocko Conlan,1899,12,6
conlead01,Adam Conley,1990,5,24
conlebo01,Bob Conley,1934,2,1
conleed01,Ed Conley,1864,7,10
conlege01,Gene Conley,1930,11,10
conlesn01,Snipe Conley,1892,4,25
conlojo01,Jocko Conlon,1897,12,10
conlopj01,P. J. Conlon,1993,11,11
connabr01,Bruce Connatser,1902,9,19
connafr01,Frank Connaughton,1869,1,1
connafr02,Fritzie Connally,1958,5,19
connasa01,Sarge Connally,1898,8,31
connbe01,Bert Conn,1879,9,22
connebi01,Bill Connelly,1925,6,29
connege01,Gene Connell,1906,5,10
connejo01,Joe Connell,1902,1,16
connepe01,Peter Connell,1862,NA,NA
connest01,Steve Connelly,1974,4,27
connete01,Terry Connell,1855,6,17
conneto01,Tom Connelly,1897,10,20
connobi01,Bill Connors,1941,11,2
connobu01,Bud Connolly,1901,5,25
connoch01,Chuck Connors,1921,4,10
connoed01,Ed Connolly,1908,7,17
connoed02,Ed Connolly,1939,12,3
connoje01,Jerry Connors,NA,NA,NA
connoji01,Jim Connor,1863,5,11
connojo01,Joe Connors,1862,NA,NA
connojo02,John Connor,1861,7,NA
connojo03,Joe Connor,1874,12,8
connojo04,Joe Connolly,1884,2,1
connojo05,Joe Connolly,1894,6,27
connome01,Merv Connors,1914,1,23
connone01,Ned Connor,1850,NA,NA
connore01,Red Connally,NA,NA,NA
connoro01,Roger Connor,1857,7,1
connoto01,Tom Connolly,1892,12,30
connoto99,Tommy Connolly,1870,12,31
conovte01,Theodore Conover,1868,3,10
conrabr01,Brooks Conrad,1980,1,16
conrobe01,Ben Conroy,1871,3,14
conrobi01,Bill Conroy,1899,1,9
conrobi02,Bill Conroy,1915,2,26
conroti01,Tim Conroy,1960,4,3
conrowi01,Wid Conroy,1877,4,5
consobi01,Billy Consolo,1934,8,18
constji01,Jim Constable,1933,6,14
constjo01,Jose Constanza,1983,9,1
consusa01,Sandy Consuegra,1920,9,3
contija01,Jason Conti,1975,1,27
contrca01,Carlos Contreras,1991,1,8
contrjo01,Jose Contreras,1971,12,6
contrma01,Mark Contreras,1995,1,24
contrna01,Nardi Contreras,1951,9,19
contrro01,Roansy Contreras,1999,11,7
contrwi01,Willson Contreras,1992,5,13
contrwi02,William Contreras,1997,12,24
conveji01,Jim Converse,1971,8,17
conwabi01,Bill Conway,1861,11,28
conwach01,Charles Conway,1886,4,28
conwadi01,Dick Conway,1866,4,25
conwaja01,Jack Conway,1918,7,30
conwaje01,Jerry Conway,1901,6,7
conwaji01,Jim Conway,1858,10,8
conwaow01,Owen Conway,1889,10,23
conwape01,Pete Conway,1866,10,30
conwari01,Rip Conway,1896,4,18
conweed01,Ed Conwell,1890,1,29
conyehe01,Herb Conyers,1921,1,8
conzejo01,Joe Conzelman,1889,7,14
coogada01,Dan Coogan,1875,2,16
coogada02,Dale Coogan,1930,8,14
cookaa01,Aaron Cook,1979,2,8
cookan01,Andy Cook,1967,8,30
cookcl01,Cliff Cook,1936,8,20
cookde01,Dennis Cook,1962,10,4
cookdo01,Doc Cook,1886,6,24
cookea01,Earl Cook,1908,12,10
cookedu01,Dusty Cooke,1907,6,23
cookefr01,Fred Cooke,1873,10,NA
cookest01,Steve Cooke,1970,1,14
cookgl01,Glen Cook,1959,9,8
cookji01,Jim Cook,1879,11,10
cookmi01,Mike Cook,1963,8,14
cookpa01,Paul Cook,1863,5,5
cookro01,Rollin Cook,1890,10,5
cookro02,Ron Cook,1947,7,11
cookry01,Ryan Cook,1987,6,30
cooksbr01,Brent Cookson,1969,9,7
coolbmi01,Mike Coolbaugh,1972,6,5
coolbsc01,Scott Coolbaugh,1966,6,13
cooledu01,Duff Cooley,1873,3,29
coombbo01,Bobby Coombs,1908,2,2
coombce01,Cecil Coombs,1888,3,18
coombda01,Danny Coombs,1942,3,23
coombja01,Jack Coombs,1882,11,18
coomero01,Ron Coomer,1966,11,18
coonebi01,Bill Cooney,1883,4,7
coonebo01,Bob Cooney,1907,7,12
cooneji01,Jimmy Cooney,1865,7,9
cooneji02,Jimmy Cooney,1894,8,24
coonejo01,Johnny Cooney,1901,3,18
cooneph01,Phil Cooney,1882,9,14
cooneti01,Tim Cooney,1990,12,19
coonrsa01,Sam Coonrod,1992,9,22
coonwi01,William Coon,1855,3,21
coopean99,Andy Cooper,1897,4,24
coopebr01,Brian Cooper,1974,8,19
coopeca01,Cal Cooper,1922,8,11
coopece01,Cecil Cooper,1949,12,20
coopecl01,Claude Cooper,1892,4,1
coopeda01,David Cooper,1987,2,12
coopedo01,Don Cooper,1956,1,15
coopega01,Gary Cooper,1956,12,22
coopega02,Gary Cooper,1964,8,13
coopega03,Garrett Cooper,1990,12,25
coopegu01,Guy Cooper,1893,1,28
coopemo01,Mort Cooper,1913,3,2
coopepa01,Pat Cooper,1917,11,26
coopesc01,Scott Cooper,1967,10,13
coopewa01,Walker Cooper,1915,1,8
coopewi01,Wilbur Cooper,1892,2,24
copelma01,Mays Copeland,1913,8,31
copelsc01,Scott Copeland,1987,12,15
coppiro01,Rocky Coppinger,1974,3,19
coppohe01,Henry Coppola,1912,8,4
coquitr01,Trace Coquillette,1974,6,4
coraal01,Alex Cora,1975,10,18
corajo01,Joey Cora,1965,5,14
corbedo01,Doug Corbett,1952,11,4
corbege01,Gene Corbett,1913,10,25
corbejo01,Joe Corbett,1875,12,4
corbesh01,Sherman Corbett,1962,11,3
corbiar01,Archie Corbin,1967,12,30
corbicl01,Claude Corbitt,1915,7,21
corbipa01,Patrick Corbin,1989,7,19
corbira01,Ray Corbin,1949,2,12
corcida01,Daniel Corcino,1990,8,26
corcoar01,Art Corcoran,1894,11,23
corcoja01,Jack Corcoran,1858,5,15
corcojo01,John Corcoran,1873,NA,NA
corcola01,Larry Corcoran,1859,8,10
corcomi01,Mike Corcoran,1858,10,10
corcomi02,Mickey Corcoran,1882,8,26
corcoro01,Roy Corcoran,1980,5,11
corcoti01,Tim Corcoran,1953,3,19
corcoti02,Tim Corcoran,1978,4,15
corcoto01,Tommy Corcoran,1869,1,4
cordech01,Chad Cordero,1982,3,18
cordefr01,Francisco Cordero,1975,5,11
cordefr02,Franchy Cordero,1994,9,2
cordeji01,Jimmy Cordero,1991,10,19
cordery01,Ryan Cordell,1992,3,31
cordewi01,Wil Cordero,1971,10,3
cordier01,Erik Cordier,1986,2,25
cordoal01,Allen Cordoba,1995,12,6
cordofr01,Francisco Cordova,1972,4,26
cordoma01,Marty Cordova,1969,7,10
coreybr01,Bryan Corey,1973,10,21
coreyed01,Ed Corey,1894,7,13
coreyfr01,Fred Corey,1855,NA,NA
coreyma01,Mark Corey,1955,11,3
coreyma02,Mark Corey,1974,11,16
corgach01,Chuck Corgan,1902,12,4
corharo01,Roy Corhan,1887,10,21
corkhpo01,John Corkhill,1858,4,11
corkimi01,Mike Corkins,1946,5,25
cormila01,Lance Cormier,1980,8,19
cormirh01,Rheal Cormier,1967,4,23
cornebr01,Brad Cornett,1969,2,4
corneje01,Jeff Cornell,1957,2,10
cornejo01,John Cornely,1989,5,17
cornema01,Mardie Cornejo,1951,8,5
cornena01,Nate Cornejo,1979,9,24
cornere01,Reid Cornelius,1970,6,2
cornute01,Terry Cornutt,1952,10,2
corpama01,Manny Corpas,1982,12,3
corpoca01,Carlos Corporan,1984,1,7
corrapa01,Pat Corrales,1941,3,20
correca01,Carlos Correa,1994,9,22
correed01,Ed Correa,1966,4,29
correke01,Kevin Correia,1980,8,24
correro01,Rod Correia,1967,9,13
correvi01,Vic Correll,1946,2,5
corrifr01,Frank Corridon,1880,11,25
corrijo01,John Corriden,1918,1,6
corriph01,Phil Coridan,1858,8,19
corrire01,Red Corriden,1887,9,4
corsiji01,Jim Corsi,1961,9,9
cortaje01,Jess Cortazzo,1904,9,26
cortba01,Barry Cort,1956,4,15
corteda01,David Cortes,1973,10,15
corteda02,Dan Cortes,1987,3,4
cortefe01,Fernando Cortez,1981,8,10
cortene01,Nestor Cortes,1994,12,10
corwial01,Al Corwin,1926,12,3
cosarja01,Jarred Cosart,1990,5,25
coscajo01,Joe Coscarart,1909,11,18
coscape01,Pete Coscarart,1913,6,16
coseyra01,Ray Cosey,1956,2,15
cosgrmi01,Mike Cosgrove,1951,2,17
cosmaji01,Jim Cosman,1943,2,19
costami01,Mike Costanzo,1983,9,9
costash01,Shane Costa,1981,12,12
costech01,Chris Coste,1973,2,4
costeda01,Dan Costello,1891,9,9
costejo01,John Costello,1960,12,24
costoti01,Tim Costo,1969,2,16
cotahu01,Humberto Cota,1979,2,7
cotehe01,Henry Cote,1864,2,19
cotepe01,Pete Cote,1902,8,30
cothaca01,Caleb Cotham,1987,11,6
cotteda01,Dan Cotter,1867,4,14
cottedi01,Dick Cotter,1889,10,12
cotteed01,Ed Cotter,1904,7,4
cotteho01,Hooks Cotter,1900,5,22
cotteto01,Tom Cotter,1866,9,30
cottich01,Chuck Cottier,1936,1,18
cottohe01,Henry Cotto,1961,1,5
cottojh01,Jharel Cotton,1992,1,19
cottren01,Ensign Cottrell,1888,8,29
cottsne01,Neal Cotts,1980,3,25
couchjo01,Johnny Couch,1891,3,31
couchmi01,Mike Couchee,1957,12,4
coughbi01,Bill Coughlin,1878,7,12
coughde01,Dennis Coughlin,1844,1,NA
coughed01,Ed Coughlin,1861,8,5
coughma01,Marlan Coughtry,1934,9,11
coughro01,Roscoe Coughlin,1868,3,15
couloda01,Danny Coulombe,1989,10,26
coulsbo01,Bob Coulson,1887,6,17
coultch01,Chip Coulter,1945,6,5
coumbfr01,Fritz Coumbe,1889,12,13
counscr01,Craig Counsell,1970,8,21
courtcl01,Clint Courtney,1927,3,16
courter01,Ernie Courtney,1875,1,20
courtha01,Harry Courtney,1898,11,19
courtjo01,John Courtright,1970,5,30
courtry01,Ryan Court,1988,5,28
couside01,Dee Cousineau,1898,12,16
cousija01,Jake Cousins,1994,7,14
cousisc01,Scott Cousins,1985,1,22
coutljo01,Jon Coutlangus,1980,10,21
covelha01,Harry Coveleski,1886,4,23
covelst01,Stan Coveleski,1889,7,13
covenja01,Jack Coveney,1880,6,10
coveydy01,Dylan Covey,1991,8,14
covinch01,Chet Covington,1910,11,6
covinsa01,Sam Covington,1894,11,18
covinte01,Tex Covington,1887,3,19
covinwe01,Wes Covington,1932,3,27
cowanbi01,Billy Cowan,1938,8,28
cowarka01,Kaleb Cowart,1992,6,2
cowenal01,Al Cowens,1951,10,25
cowgico01,Collin Cowgill,1986,5,22
cowlejo01,Joe Cowley,1958,8,15
coxbi01,Bill Cox,1913,6,23
coxbi02,Billy Cox,1919,8,29
coxbo01,Bobby Cox,1941,5,21
coxca01,Casey Cox,1941,7,3
coxda01,Danny Cox,1959,9,21
coxda02,Darron Cox,1967,11,21
coxdi01,Dick Cox,1895,9,30
coxer01,Ernie Cox,1894,2,19
coxfr01,Frank Cox,1857,8,29
coxge01,George Cox,1904,11,15
coxgl01,Glenn Cox,1931,2,3
coxje01,Jeff Cox,1955,11,9
coxji01,Jim Cox,1950,5,28
coxla01,Larry Cox,1947,9,11
coxle01,Les Cox,1904,8,14
coxre01,Red Cox,1895,2,16
coxst01,Steve Cox,1974,10,31
coxte01,Terry Cox,1949,3,30
coxte02,Ted Cox,1955,1,24
coylebi01,Bill Coyle,1871,9,20
coyneto01,Toots Coyne,1894,10,20
cozarch01,Charlie Cozart,1919,10,17
cozarza01,Zack Cozart,1985,8,12
cozendy01,Dylan Cozens,1994,5,31
crabbca01,Callix Crabbe,1983,2,14
crabbro01,Roy Crabb,1890,8,23
crablge01,George Crable,1885,1,9
crabtes01,Estel Crabtree,1903,8,19
crabtti01,Tim Crabtree,1969,10,13
craddwa01,Walt Craddock,1932,3,25
cradlri01,Rickey Cradle,1973,6,20
craftha01,Harry Craft,1915,4,19
craftmo01,Molly Craft,1895,11,28
craghho01,Howard Craghead,1908,5,25
craigal01,Allen Craig,1984,7,18
craigge01,George Craig,1883,11,15
craigpe01,Pete Craig,1940,7,10
craigro01,Roger Craig,1930,2,17
craigro02,Rod Craig,1958,1,12
craigwi01,Will Craig,1994,11,16
crainje01,Jesse Crain,1981,7,5
cramebi01,Bill Cramer,1891,5,22
cramebo01,Bobby Cramer,1979,10,28
cramedi01,Edward Cramer,1855,8,18
cramedo01,Doc Cramer,1905,7,22
cramje01,Jerry Cram,1947,12,9
crandde01,Del Crandall,1930,3,5
cranddo01,Doc Crandall,1887,10,8
craneed01,Ed Crane,1862,5,27
cranefr01,Fred Crane,1840,11,4
cranesa01,Sam Crane,1854,1,2
cranesa02,Sam Crane,1894,9,13
cravaga01,Gavvy Cravath,1881,3,23
cravebi01,Bill Craver,1844,6,NA
cravyty01,Tyler Cravy,1989,7,13
crawfbr01,Brandon Crawford,1987,1,21
crawfca01,Carlos Crawford,1971,10,4
crawfca02,Carl Crawford,1981,8,5
crawfev01,Evan Crawford,1986,9,2
crawffo01,Forrest Crawford,1881,5,10
crawfge01,George Crawford,NA,NA,NA
crawfgl01,Glenn Crawford,1913,12,2
crawfja01,Jake Crawford,1928,3,30
crawfji01,Jim Crawford,1950,9,29
crawfjo01,Joe Crawford,1970,5,2
crawfjp01,J. P. Crawford,1995,1,11
crawfke01,Ken Crawford,1894,10,31
crawfku01,Kutter Crawford,1996,4,1
crawfla01,Larry Crawford,1914,4,27
crawfpa01,Pat Crawford,1902,1,28
crawfpa02,Paxton Crawford,1977,8,4
crawfsa01,Sam Crawford,1880,4,18
crawfst01,Steve Crawford,1958,4,29
crawfwi01,Willie Crawford,1946,9,7
creamge01,George Creamer,1855,NA,NA
credejo01,Joe Crede,1978,4,26
creebi01,Birdie Cree,1882,10,23
creedco01,Connie Creeden,1915,7,21
creedpa01,Pat Creeden,1906,5,23
creegma01,Mark Creegan,1864,7,31
creekdo01,Doug Creek,1969,3,1
creelgu01,Gus Creely,1870,6,6
creelja01,Jack Creel,1916,4,23
creelke01,Keith Creel,1959,2,4
cregape01,Pete Cregan,1875,4,13
cregebe01,Bernie Creger,1927,3,21
cremibo01,Bob Cremins,1906,2,15
crespce01,Cesar Crespo,1979,5,23
crespcr01,Frank Crespi,1918,2,16
crespfe01,Felipe Crespo,1973,3,5
cressja01,Jack Cressend,1975,5,13
cresswa01,Walker Cress,1917,3,6
crewsti01,Tim Crews,1961,4,3
crichst01,Stefan Crichton,1992,2,29
crickky01,Kyle Crick,1992,11,30
crideje01,Jerry Crider,1941,9,2
crigelo01,Lou Criger,1872,2,3
crimch01,Chuck Crim,1961,7,23
crimija01,Jack Crimian,1926,2,17
cripeda01,Dave Cripe,1951,4,7
criscda01,Dave Criscione,1951,9,2
criscto01,Tony Criscola,1915,7,9
crishpa01,Pat Crisham,1877,6,4
crismna01,Nabil Crismatt,1994,12,25
crispco01,Coco Crisp,1979,11,1
crispjo01,Joe Crisp,1885,7,8
crissdo01,Dode Criss,1885,3,12
cristbi01,Bill Cristall,1875,9,12
cristch01,Ches Crist,1882,2,10
cristle01,Leo Cristante,1926,12,10
criswco01,Cooper Criswell,1996,7,24
critcmo01,Morrie Critchley,1850,3,26
critzhu01,Hughie Critz,1900,9,17
crochga01,Garrett Crochet,1999,6,21
crockcl01,Claude Crocker,1924,7,20
crockda01,Davey Crockett,1875,10,5
crockky01,Kyle Crockett,1991,12,15
croftar01,Art Croft,1855,1,23
croftha01,Harry Croft,1875,8,1
crolifr01,Fred Crolius,1876,12,16
cromawa01,Warren Cromartie,1953,9,29
cromedt01,D. T. Cromer,1971,3,19
crometr01,Tripp Cromer,1967,11,21
cromphe01,Herb Crompton,1911,11,7
crompne01,Ned Crompton,1889,2,13
cronch01,Chris Cron,1964,3,31
croncj01,C. J. Cron,1990,1,5
croneja01,Jake Cronenworth,1994,1,21
cronera01,Ray Crone,1931,8,7
cronibi01,Bill Cronin,1902,12,26
cronida01,Dan Cronin,1857,4,1
cronija01,Jack Cronin,1874,5,26
croniji01,Jim Cronin,1905,8,7
cronijo01,Joe Cronin,1906,10,12
cronke01,Kevin Cron,1993,2,17
crookja01,Jack Crooks,1865,11,9
crookna01,Narciso Crook,1995,7,12
crookto01,Tom Crooke,1884,7,26
crosbbo01,Bobby Crosby,1980,1,12
crosbbu01,Bubba Crosby,1976,8,11
crosbca01,Casey Crosby,1988,9,17
crosbed01,Ed Crosby,1949,5,26
crosbge01,George Crosby,1857,9,NA
crosbke01,Ken Crosby,1947,12,15
crosefr01,Frankie Crosetti,1910,10,4
crossam01,Amos Cross,1860,2,NA
crosscl01,Clarence Cross,1856,3,4
crossfr01,Frank Cross,1873,1,20
crossfr02,Frank Crossin,1891,6,15
crossje01,Jeff Cross,1918,8,28
crossjo01,Joe Cross,1858,1,6
crossla01,Lave Cross,1866,5,12
crossle01,Lem Cross,1872,1,9
crossmo01,Monte Cross,1869,8,31
crothdo01,Doug Crothers,1859,11,16
crottjo01,Joe Crotty,1859,12,24
crottmi01,Michael Crotta,1984,9,25
croucbi01,Bill Crouch,1886,12,3
croucbi02,Bill Crouch,1907,8,20
croucfr01,Frank Croucher,1914,7,23
croucja01,Jack Crouch,1903,10,12
croucza01,Zach Crouch,1965,10,26
